,date,hour,rate
5436,2019-08-15,12,9
5437,2019-08-15,13,1
5438,2019-08-15,14,18
5439,2019-08-15,15,24
5440,2019-08-15,16,9
5441,2019-08-15,17,20
5442,2019-08-15,18,49
5443,2019-08-15,19,60
5444,2019-08-15,20,17
5445,2019-08-15,21,3
5446,2019-08-15,22,1
5447,2019-08-15,23,12
5448,2019-08-16,00,2
5449,2019-08-16,01,14
5450,2019-08-16,02,7
5451,2019-08-16,03,0
5452,2019-08-16,04,19
5453,2019-08-16,05,0
5454,2019-08-16,06,1
5455,2019-08-16,07,11
5456,2019-08-16,08,3
5457,2019-08-16,09,3
5458,2019-08-16,10,11
5459,2019-08-16,11,7
5460,2019-08-16,12,8
5461,2019-08-16,13,22
5462,2019-08-16,14,27
5463,2019-08-16,15,60
5464,2019-08-16,16,12
5465,2019-08-16,17,22
5466,2019-08-16,18,60
5467,2019-08-16,19,60
5468,2019-08-16,20,38
5469,2019-08-16,21,47
5470,2019-08-16,22,33
5471,2019-08-16,23,11
5472,2019-08-17,00,20
5473,2019-08-17,01,22
5474,2019-08-17,02,3
5475,2019-08-17,03,0
5476,2019-08-17,04,11
5477,2019-08-17,05,0
5478,2019-08-17,06,8
5479,2019-08-17,07,3
5480,2019-08-17,08,21
5481,2019-08-17,09,14
5482,2019-08-17,10,16
5483,2019-08-17,11,11
5484,2019-08-17,12,35
5485,2019-08-17,13,15
5486,2019-08-17,14,34
5487,2019-08-17,15,23
5488,2019-08-17,16,7
5489,2019-08-17,17,23
5490,2019-08-17,18,8
5491,2019-08-17,19,16
5492,2019-08-17,20,24
5493,2019-08-17,21,18
5494,2019-08-17,22,8
5495,2019-08-17,23,9
5496,2019-08-18,00,4
5497,2019-08-18,01,5
5498,2019-08-18,02,11
5499,2019-08-18,03,60
5500,2019-08-18,04,60
5501,2019-08-18,05,50
5502,2019-08-18,06,33
5503,2019-08-18,07,7
5504,2019-08-18,08,2
5505,2019-08-18,09,6
5506,2019-08-18,10,52
5507,2019-08-18,11,27
5508,2019-08-18,12,24
5509,2019-08-18,13,34
5510,2019-08-18,14,26
5511,2019-08-18,15,15
5512,2019-08-18,16,21
5513,2019-08-18,17,7
5514,2019-08-18,18,2
5515,2019-08-18,19,17
5516,2019-08-18,20,5
5517,2019-08-18,21,4
5518,2019-08-18,22,48
5519,2019-08-18,23,2
5520,2019-08-19,00,60
5521,2019-08-19,01,27
5522,2019-08-19,02,1
5523,2019-08-19,03,22
5524,2019-08-19,04,0
5525,2019-08-19,05,0
5526,2019-08-19,06,5
5527,2019-08-19,07,26
5528,2019-08-19,08,49
5529,2019-08-19,09,35
5530,2019-08-19,10,18
5531,2019-08-19,11,2
5532,2019-08-19,12,15
5533,2019-08-19,13,34
5534,2019-08-19,14,17
5535,2019-08-19,15,3
5536,2019-08-19,16,1
5537,2019-08-19,17,13
5538,2019-08-19,18,12
5539,2019-08-19,19,3
5540,2019-08-19,20,38
5541,2019-08-19,21,11
5542,2019-08-19,22,3
5543,2019-08-19,23,57
5544,2019-08-20,00,29
5545,2019-08-20,01,3
5546,2019-08-20,02,6
5547,2019-08-20,03,38
5548,2019-08-20,04,21
5549,2019-08-20,05,2
5550,2019-08-20,06,2
5551,2019-08-20,07,3
5552,2019-08-20,08,6
5553,2019-08-20,09,30
5554,2019-08-20,10,21
5555,2019-08-20,11,23
5556,2019-08-20,12,5
5557,2019-08-20,13,25
5558,2019-08-20,14,13
5559,2019-08-20,15,6
5560,2019-08-20,16,36
5561,2019-08-20,17,33
5562,2019-08-20,18,23
5563,2019-08-20,19,14
5564,2019-08-20,20,31
5565,2019-08-20,21,27
5566,2019-08-20,22,16
5567,2019-08-20,23,3
5568,2019-08-21,00,3
5569,2019-08-21,01,0
5570,2019-08-21,02,3
5571,2019-08-21,03,0
5572,2019-08-21,04,0
5573,2019-08-21,05,4
5574,2019-08-21,06,5
5575,2019-08-21,07,0
5576,2019-08-21,08,39
5577,2019-08-21,09,25
5578,2019-08-21,10,47
5579,2019-08-21,11,60
5580,2019-08-21,12,60
5581,2019-08-21,13,49
5582,2019-08-21,14,12
5583,2019-08-21,15,55
5584,2019-08-21,16,1
5585,2019-08-21,17,41
5586,2019-08-21,18,10
5587,2019-08-21,19,3
5588,2019-08-21,20,17
5589,2019-08-21,21,39
5590,2019-08-21,22,24
5591,2019-08-21,23,3
5592,2019-08-22,00,3
5593,2019-08-22,01,22
5594,2019-08-22,02,2
5595,2019-08-22,03,0
5596,2019-08-22,04,0
5597,2019-08-22,05,5
5598,2019-08-22,06,0
5599,2019-08-22,07,3
5600,2019-08-22,08,10
5601,2019-08-22,09,4
5602,2019-08-22,10,7
5603,2019-08-22,11,41
5604,2019-08-22,12,60
5605,2019-08-22,13,60
5606,2019-08-22,14,14
5607,2019-08-22,15,37
5608,2019-08-22,16,15
5609,2019-08-22,17,42
5610,2019-08-22,18,53
5611,2019-08-22,19,9
5612,2019-08-22,20,18
5613,2019-08-22,21,6
5614,2019-08-22,22,46
5615,2019-08-22,23,10
5616,2019-08-23,00,15
5617,2019-08-23,01,37
5618,2019-08-23,02,30
5619,2019-08-23,03,0
5620,2019-08-23,04,0
5621,2019-08-23,05,19
5622,2019-08-23,06,41
5623,2019-08-23,07,4
5624,2019-08-23,08,0
5625,2019-08-23,09,49
5626,2019-08-23,10,60
5627,2019-08-23,11,60
5628,2019-08-23,12,8
5629,2019-08-23,13,7
5630,2019-08-23,14,10
5631,2019-08-23,15,50
5632,2019-08-23,16,6
5633,2019-08-23,17,15
5634,2019-08-23,18,11
5635,2019-08-23,19,60
5636,2019-08-23,20,32
5637,2019-08-23,21,11
5638,2019-08-23,22,3
5639,2019-08-23,23,35
5640,2019-08-24,00,13
5641,2019-08-24,01,9
5642,2019-08-24,02,31
5643,2019-08-24,03,3
5644,2019-08-24,04,0
5645,2019-08-24,05,2
5646,2019-08-24,06,10
5647,2019-08-24,07,0
5648,2019-08-24,08,9
5649,2019-08-24,09,6
5650,2019-08-24,10,59
5651,2019-08-24,11,11
5652,2019-08-24,12,3
5653,2019-08-24,13,10
5654,2019-08-24,14,8
5655,2019-08-24,15,46
5656,2019-08-24,16,17
5657,2019-08-24,17,17
5658,2019-08-24,18,51
5659,2019-08-24,19,26
5660,2019-08-24,20,16
5661,2019-08-24,21,11
5662,2019-08-24,22,19
5663,2019-08-24,23,29
5664,2019-08-25,00,6
5665,2019-08-25,01,11
5666,2019-08-25,02,3
5667,2019-08-25,03,2
5668,2019-08-25,04,1
5669,2019-08-25,05,1
5670,2019-08-25,06,3
5671,2019-08-25,07,9
5672,2019-08-25,08,7
5673,2019-08-25,09,21
5674,2019-08-25,10,28
5675,2019-08-25,11,39
5676,2019-08-25,12,40
5677,2019-08-25,13,6
5678,2019-08-25,14,22
5679,2019-08-25,15,27
5680,2019-08-25,16,56
5681,2019-08-25,17,22
5682,2019-08-25,18,1
5683,2019-08-25,19,10
5684,2019-08-25,20,5
5685,2019-08-25,21,11
5686,2019-08-25,22,14
5687,2019-08-25,23,4
5688,2019-08-26,00,5
5689,2019-08-26,01,1
5690,2019-08-26,02,4
5691,2019-08-26,03,15
5692,2019-08-26,04,1
5693,2019-08-26,05,5
5694,2019-08-26,06,3
5695,2019-08-26,07,7
5696,2019-08-26,08,22
5697,2019-08-26,09,2
5698,2019-08-26,10,4
5699,2019-08-26,11,0
5700,2019-08-26,12,23
5701,2019-08-26,13,33
5702,2019-08-26,14,10
5703,2019-08-26,15,25
5704,2019-08-26,16,23
5705,2019-08-26,17,42
5706,2019-08-26,18,10
5707,2019-08-26,19,34
5708,2019-08-26,20,5
5709,2019-08-26,21,15
5710,2019-08-26,22,5
5711,2019-08-26,23,11
5712,2019-08-27,00,0
5713,2019-08-27,01,0
5714,2019-08-27,02,14
5715,2019-08-27,03,0
5716,2019-08-27,04,3
5717,2019-08-27,05,14
5718,2019-08-27,06,1
5719,2019-08-27,07,1
5720,2019-08-27,08,4
5721,2019-08-27,09,16
5722,2019-08-27,10,20
5723,2019-08-27,11,21
5724,2019-08-27,12,10
5725,2019-08-27,13,34
5726,2019-08-27,14,2
5727,2019-08-27,15,22
5728,2019-08-27,16,14
5729,2019-08-27,17,57
5730,2019-08-27,18,30
5731,2019-08-27,19,60
5732,2019-08-27,20,14
5733,2019-08-27,21,8
5734,2019-08-27,22,13
5735,2019-08-27,23,2
5736,2019-08-28,00,1
5737,2019-08-28,01,0
5738,2019-08-28,02,2
5739,2019-08-28,03,0
5740,2019-08-28,04,0
5741,2019-08-28,05,3
5742,2019-08-28,06,1
5743,2019-08-28,07,5
5744,2019-08-28,08,4
5745,2019-08-28,09,33
5746,2019-08-28,10,3
5747,2019-08-28,11,49
5748,2019-08-28,12,13
5749,2019-08-28,13,4
5750,2019-08-28,14,7
5751,2019-08-28,15,21
5752,2019-08-28,16,47
5753,2019-08-28,17,12
5754,2019-08-28,18,36
5755,2019-08-28,19,31
5756,2019-08-28,20,19
5757,2019-08-28,21,18
5758,2019-08-28,22,13
5759,2019-08-28,23,24
5760,2019-08-29,00,9
5761,2019-08-29,01,0
5762,2019-08-29,02,0
5763,2019-08-29,03,1
5764,2019-08-29,04,2
5765,2019-08-29,05,0
5766,2019-08-29,06,7
5767,2019-08-29,07,4
5768,2019-08-29,08,21
5769,2019-08-29,09,11
5770,2019-08-29,10,17
5771,2019-08-29,11,16
5772,2019-08-29,12,20
5773,2019-08-29,13,3
5774,2019-08-29,14,4
5775,2019-08-29,15,4
5776,2019-08-29,16,17
5777,2019-08-29,17,13
5778,2019-08-29,18,42
5779,2019-08-29,19,14
5780,2019-08-29,20,7
5781,2019-08-29,21,17
5782,2019-08-29,22,15
5783,2019-08-29,23,13
5784,2019-08-30,00,12
5785,2019-08-30,01,17
5786,2019-08-30,02,0
5787,2019-08-30,03,49
5788,2019-08-30,04,45
5789,2019-08-30,05,9
5790,2019-08-30,06,3
5791,2019-08-30,07,4
5792,2019-08-30,08,47
5793,2019-08-30,09,19
5794,2019-08-30,10,30
5795,2019-08-30,11,35
5796,2019-08-30,12,7
5797,2019-08-30,13,1
5798,2019-08-30,14,51
5799,2019-08-30,15,30
5800,2019-08-30,16,18
5801,2019-08-30,17,46
5802,2019-08-30,18,60
5803,2019-08-30,19,40
5804,2019-08-30,20,7
5805,2019-08-30,21,2
5806,2019-08-30,22,18
5807,2019-08-30,23,29
5808,2019-08-31,00,4
5809,2019-08-31,01,0
5810,2019-08-31,02,0
5811,2019-08-31,03,0
5812,2019-08-31,04,1
5813,2019-08-31,05,17
5814,2019-08-31,06,0
5815,2019-08-31,07,27
5816,2019-08-31,08,42
5817,2019-08-31,09,22
5818,2019-08-31,10,19
5819,2019-08-31,11,8
5820,2019-08-31,12,28
5821,2019-08-31,13,20
5822,2019-08-31,14,14
5823,2019-08-31,15,26
5824,2019-08-31,16,14
5825,2019-08-31,17,29
5826,2019-08-31,18,9
5827,2019-08-31,19,4
5828,2019-08-31,20,2
5829,2019-08-31,21,0
5830,2019-08-31,22,1
5831,2019-08-31,23,7
5832,2019-09-01,00,1
5833,2019-09-01,01,3
5834,2019-09-01,02,6
5835,2019-09-01,03,2
5836,2019-09-01,04,2
5837,2019-09-01,05,1
5838,2019-09-01,06,3
5839,2019-09-01,07,26
5840,2019-09-01,08,24
5841,2019-09-01,09,2
5842,2019-09-01,10,4
5843,2019-09-01,11,6
5844,2019-09-01,12,9
5845,2019-09-01,13,14
5846,2019-09-01,14,12
5847,2019-09-01,15,18
5848,2019-09-01,16,2
5849,2019-09-01,17,7
5850,2019-09-01,18,8
5851,2019-09-01,19,7
5852,2019-09-01,20,8
5853,2019-09-01,21,6
5854,2019-09-01,22,6
5855,2019-09-01,23,3
5856,2019-09-02,00,3
5857,2019-09-02,01,4
5858,2019-09-02,02,0
5859,2019-09-02,03,6
5860,2019-09-02,04,1
5861,2019-09-02,05,0
5862,2019-09-02,06,1
5863,2019-09-02,07,1
5864,2019-09-02,08,4
5865,2019-09-02,09,4
5866,2019-09-02,10,12
5867,2019-09-02,11,44
5868,2019-09-02,12,7
5869,2019-09-02,13,2
5870,2019-09-02,14,12
5871,2019-09-02,15,9
5872,2019-09-02,16,53
5873,2019-09-02,17,60
5874,2019-09-02,18,32
5875,2019-09-02,19,14
5876,2019-09-02,20,7
5877,2019-09-02,21,4
5878,2019-09-02,22,12
5879,2019-09-02,23,1
5880,2019-09-03,00,7
5881,2019-09-03,01,6
5882,2019-09-03,02,3
5883,2019-09-03,03,0
5884,2019-09-03,04,4
5885,2019-09-03,05,4
5886,2019-09-03,06,28
5887,2019-09-03,07,1
5888,2019-09-03,08,6
5889,2019-09-03,09,7
5890,2019-09-03,10,13
5891,2019-09-03,11,15
5892,2019-09-03,12,3
5893,2019-09-03,13,24
5894,2019-09-03,14,60
5895,2019-09-03,15,39
5896,2019-09-03,16,32
5897,2019-09-03,17,6
5898,2019-09-03,18,24
5899,2019-09-03,19,22
5900,2019-09-03,20,10
5901,2019-09-03,21,26
5902,2019-09-03,22,7
5903,2019-09-03,23,13
5904,2019-09-04,00,9
5905,2019-09-04,01,4
5906,2019-09-04,02,23
5907,2019-09-04,03,17
5908,2019-09-04,04,0
5909,2019-09-04,05,0
5910,2019-09-04,06,1
5911,2019-09-04,07,10
5912,2019-09-04,08,9
5913,2019-09-04,09,16
5914,2019-09-04,10,60
5915,2019-09-04,11,39
5916,2019-09-04,12,2
5917,2019-09-04,13,10
5918,2019-09-04,14,23
5919,2019-09-04,15,51
5920,2019-09-04,16,25
5921,2019-09-04,17,3
5922,2019-09-04,18,20
5923,2019-09-04,19,39
5924,2019-09-04,20,3
5925,2019-09-04,21,8
5926,2019-09-04,22,10
5927,2019-09-04,23,10
5928,2019-09-05,00,1
5929,2019-09-05,01,55
5930,2019-09-05,02,0
5931,2019-09-05,03,2
5932,2019-09-05,04,1
5933,2019-09-05,05,3
5934,2019-09-05,06,6
5935,2019-09-05,07,3
5936,2019-09-05,08,45
5937,2019-09-05,09,25
5938,2019-09-05,10,39
5939,2019-09-05,11,54
5940,2019-09-05,12,9
5941,2019-09-05,13,35
5942,2019-09-05,14,42
5943,2019-09-05,15,36
5944,2019-09-05,16,34
5945,2019-09-05,17,25
5946,2019-09-05,18,16
5947,2019-09-05,19,7
5948,2019-09-05,20,43
5949,2019-09-05,21,6
5950,2019-09-05,22,3
5951,2019-09-05,23,9
5952,2019-09-06,00,1
5953,2019-09-06,01,55
5954,2019-09-06,02,60
5955,2019-09-06,03,60
5956,2019-09-06,04,2
5957,2019-09-06,05,40
5958,2019-09-06,06,24
5959,2019-09-06,07,2
5960,2019-09-06,08,13
5961,2019-09-06,09,11
5962,2019-09-06,10,2
5963,2019-09-06,11,14
5964,2019-09-06,12,58
5965,2019-09-06,13,24
5966,2019-09-06,14,10
5967,2019-09-06,15,36
5968,2019-09-06,16,11
5969,2019-09-06,17,26
5970,2019-09-06,18,34
5971,2019-09-06,19,4
5972,2019-09-06,20,18
5973,2019-09-06,21,11
5974,2019-09-06,22,8
5975,2019-09-06,23,8
5976,2019-09-07,00,6
5977,2019-09-07,01,3
5978,2019-09-07,02,18
5979,2019-09-07,03,0
5980,2019-09-07,04,0
5981,2019-09-07,05,30
5982,2019-09-07,06,2
5983,2019-09-07,07,2
5984,2019-09-07,08,17
5985,2019-09-07,09,28
5986,2019-09-07,10,30
5987,2019-09-07,11,34
5988,2019-09-07,12,35
5989,2019-09-07,13,11
5990,2019-09-07,14,14
5991,2019-09-07,15,23
5992,2019-09-07,16,18
5993,2019-09-07,17,60
5994,2019-09-07,18,60
5995,2019-09-07,19,13
5996,2019-09-07,20,12
5997,2019-09-07,21,8
5998,2019-09-07,22,3
5999,2019-09-07,23,23
6000,2019-09-08,00,3
6001,2019-09-08,01,1
6002,2019-09-08,02,2
6003,2019-09-08,03,0
6004,2019-09-08,04,1
6005,2019-09-08,05,6
6006,2019-09-08,06,5
6007,2019-09-08,07,0
6008,2019-09-08,08,19
6009,2019-09-08,09,44
6010,2019-09-08,10,18
6011,2019-09-08,11,24
6012,2019-09-08,12,36
6013,2019-09-08,13,9
6014,2019-09-08,14,31
6015,2019-09-08,15,55
6016,2019-09-08,16,59
6017,2019-09-08,17,3
6018,2019-09-08,18,21
6019,2019-09-08,19,4
6020,2019-09-08,20,7
6021,2019-09-08,21,0
6022,2019-09-08,22,5
6023,2019-09-08,23,2
6024,2019-09-09,00,9
6025,2019-09-09,01,1
6026,2019-09-09,02,0
6027,2019-09-09,03,0
6028,2019-09-09,04,9
6029,2019-09-09,05,0
6030,2019-09-09,06,12
6031,2019-09-09,07,15
6032,2019-09-09,08,13
6033,2019-09-09,09,8
6034,2019-09-09,10,39
6035,2019-09-09,11,0
6036,2019-09-09,12,5
6037,2019-09-09,13,17
6038,2019-09-09,14,60
6039,2019-09-09,15,26
6040,2019-09-09,16,36
6041,2019-09-09,17,37
6042,2019-09-09,18,51
6043,2019-09-09,19,21
6044,2019-09-09,20,7
6045,2019-09-09,21,4
6046,2019-09-09,22,23
6047,2019-09-09,23,14
6048,2019-09-10,00,5
6049,2019-09-10,01,13
6050,2019-09-10,02,0
6051,2019-09-10,03,0
6052,2019-09-10,04,1
6053,2019-09-10,05,2
6054,2019-09-10,06,8
6055,2019-09-10,07,17
6056,2019-09-10,08,41
6057,2019-09-10,09,22
6058,2019-09-10,10,13
6059,2019-09-10,11,36
6060,2019-09-10,12,60
6061,2019-09-10,13,9
6062,2019-09-10,14,43
6063,2019-09-10,15,48
6064,2019-09-10,16,41
6065,2019-09-10,17,1
6066,2019-09-10,18,6
6067,2019-09-10,19,3
6068,2019-09-10,20,5
6069,2019-09-10,21,25
6070,2019-09-10,22,9
6071,2019-09-10,23,4
6072,2019-09-11,00,41
6073,2019-09-11,01,33
6074,2019-09-11,02,2
6075,2019-09-11,03,1
6076,2019-09-11,04,11
6077,2019-09-11,05,3
6078,2019-09-11,06,10
6079,2019-09-11,07,4
6080,2019-09-11,08,11
6081,2019-09-11,09,10
6082,2019-09-11,10,50
6083,2019-09-11,11,12
6084,2019-09-11,12,18
6085,2019-09-11,13,24
6086,2019-09-11,14,60
6087,2019-09-11,15,51
6088,2019-09-11,16,6
6089,2019-09-11,17,4
6090,2019-09-11,18,43
6091,2019-09-11,19,53
6092,2019-09-11,20,32
6093,2019-09-11,21,9
6094,2019-09-11,22,8
6095,2019-09-11,23,7
6096,2019-09-12,00,10
6097,2019-09-12,01,6
6098,2019-09-12,02,0
6099,2019-09-12,03,5
6100,2019-09-12,04,6
6101,2019-09-12,05,0
6102,2019-09-12,06,8
6103,2019-09-12,07,36
6104,2019-09-12,08,4
6105,2019-09-12,09,25
6106,2019-09-12,10,60
6107,2019-09-12,11,60
6108,2019-09-12,12,48
6109,2019-09-12,13,35
6110,2019-09-12,14,60
6111,2019-09-12,15,60
6112,2019-09-12,16,27
6113,2019-09-12,17,8
6114,2019-09-12,18,5
6115,2019-09-12,19,4
6116,2019-09-12,20,6
6117,2019-09-12,21,29
6118,2019-09-12,22,4
6119,2019-09-12,23,4
6120,2019-09-13,00,6
6121,2019-09-13,01,7
6122,2019-09-13,02,4
6123,2019-09-13,03,1
6124,2019-09-13,04,0
6125,2019-09-13,05,0
6126,2019-09-13,06,8
6127,2019-09-13,07,59
6128,2019-09-13,08,4
6129,2019-09-13,09,17
6130,2019-09-13,10,0
6131,2019-09-13,11,6
6132,2019-09-13,12,7
6133,2019-09-13,13,22
6134,2019-09-13,14,36
6135,2019-09-13,15,3
6136,2019-09-13,16,27
6137,2019-09-13,17,14
6138,2019-09-13,18,27
6139,2019-09-13,19,7
6140,2019-09-13,20,20
6141,2019-09-13,21,5
6142,2019-09-13,22,8
6143,2019-09-13,23,14
6144,2019-09-14,00,19
6145,2019-09-14,01,6
6146,2019-09-14,02,1
6147,2019-09-14,03,0
6148,2019-09-14,04,1
6149,2019-09-14,05,2
6150,2019-09-14,06,21
6151,2019-09-14,07,8
6152,2019-09-14,08,20
6153,2019-09-14,09,20
6154,2019-09-14,10,29
6155,2019-09-14,11,3
6156,2019-09-14,12,1
6157,2019-09-14,13,7
6158,2019-09-14,14,9
6159,2019-09-14,15,17
6160,2019-09-14,16,17
6161,2019-09-14,17,2
6162,2019-09-14,18,21
6163,2019-09-14,19,6
6164,2019-09-14,20,1
6165,2019-09-14,21,5
6166,2019-09-14,22,20
6167,2019-09-14,23,60
6168,2019-09-15,00,5
6169,2019-09-15,01,15
6170,2019-09-15,02,5
6171,2019-09-15,03,10
6172,2019-09-15,04,0
6173,2019-09-15,05,6
6174,2019-09-15,06,6
6175,2019-09-15,07,15
6176,2019-09-15,08,6
6177,2019-09-15,09,0
6178,2019-09-15,10,4
6179,2019-09-15,11,45
6180,2019-09-15,12,6
6181,2019-09-15,13,11
6182,2019-09-15,14,27
6183,2019-09-15,15,17
6184,2019-09-15,16,54
6185,2019-09-15,17,13
6186,2019-09-15,18,10
6187,2019-09-15,19,18
6188,2019-09-15,20,22
6189,2019-09-15,21,6
6190,2019-09-15,22,26
6191,2019-09-15,23,3
6192,2019-09-16,00,29
6193,2019-09-16,01,36
6194,2019-09-16,02,17
6195,2019-09-16,03,1
6196,2019-09-16,04,23
6197,2019-09-16,05,46
6198,2019-09-16,06,7
6199,2019-09-16,07,15
6200,2019-09-16,08,8
6201,2019-09-16,09,24
6202,2019-09-16,10,45
6203,2019-09-16,11,9
6204,2019-09-16,12,21
6205,2019-09-16,13,12
6206,2019-09-16,14,1
6207,2019-09-16,15,6
6208,2019-09-16,16,8
6209,2019-09-16,17,32
6210,2019-09-16,18,43
6211,2019-09-16,19,16
6212,2019-09-16,20,8
6213,2019-09-16,21,9
6214,2019-09-16,22,22
6215,2019-09-16,23,60
6216,2019-09-17,00,1
6217,2019-09-17,01,0
6218,2019-09-17,02,60
6219,2019-09-17,03,60
6220,2019-09-17,04,60
6221,2019-09-17,05,8
6222,2019-09-17,06,2
6223,2019-09-17,07,3
6224,2019-09-17,08,3
6225,2019-09-17,09,10
6226,2019-09-17,10,3
6227,2019-09-17,11,13
6228,2019-09-17,12,60
6229,2019-09-17,13,51
6230,2019-09-17,14,19
6231,2019-09-17,15,18
6232,2019-09-17,16,9
6233,2019-09-17,17,1
6234,2019-09-17,18,49
6235,2019-09-17,19,21
6236,2019-09-17,20,16
6237,2019-09-17,21,10
6238,2019-09-17,22,0
6239,2019-09-17,23,36
6240,2019-09-18,00,20
6241,2019-09-18,01,38
6242,2019-09-18,02,5
6243,2019-09-18,03,0
6244,2019-09-18,04,0
6245,2019-09-18,05,1
6246,2019-09-18,06,5
6247,2019-09-18,07,8
6248,2019-09-18,08,6
6249,2019-09-18,09,2
6250,2019-09-18,10,6
6251,2019-09-18,11,3
6252,2019-09-18,12,2
6253,2019-09-18,13,13
6254,2019-09-18,14,15
6255,2019-09-18,15,27
6256,2019-09-18,16,3
6257,2019-09-18,17,11
6258,2019-09-18,18,9
6259,2019-09-18,19,4
6260,2019-09-18,20,8
6261,2019-09-18,21,17
6262,2019-09-18,22,25
6263,2019-09-18,23,4
6264,2019-09-19,00,44
6265,2019-09-19,01,3
6266,2019-09-19,02,3
6267,2019-09-19,03,0
6268,2019-09-19,04,1
6269,2019-09-19,05,2
6270,2019-09-19,06,0
6271,2019-09-19,07,2
6272,2019-09-19,08,4
6273,2019-09-19,09,3
6274,2019-09-19,10,0
6275,2019-09-19,11,21
6276,2019-09-19,12,5
6277,2019-09-19,13,25
6278,2019-09-19,14,3
6279,2019-09-19,15,0
6280,2019-09-19,16,0
6281,2019-09-19,17,1
6282,2019-09-19,18,4
6283,2019-09-19,19,56
6284,2019-09-19,20,6
6285,2019-09-19,21,18
6286,2019-09-19,22,5
6287,2019-09-19,23,3
6288,2019-09-20,00,28
6289,2019-09-20,01,4
6290,2019-09-20,02,0
6291,2019-09-20,03,57
6292,2019-09-20,04,60
6293,2019-09-20,05,3
6294,2019-09-20,06,0
6295,2019-09-20,07,10
6296,2019-09-20,08,8
6297,2019-09-20,09,3
6298,2019-09-20,10,13
6299,2019-09-20,11,9
6300,2019-09-20,12,4
6301,2019-09-20,13,5
6302,2019-09-20,14,9
6303,2019-09-20,15,12
6304,2019-09-20,16,2
6305,2019-09-20,17,9
6306,2019-09-20,18,16
6307,2019-09-20,19,6
6308,2019-09-20,20,26
6309,2019-09-20,21,1
6310,2019-09-20,22,3
6311,2019-09-20,23,5
6312,2019-09-21,00,14
6313,2019-09-21,01,3
6314,2019-09-21,02,0
6315,2019-09-21,03,0
6316,2019-09-21,04,0
6317,2019-09-21,05,0
6318,2019-09-21,06,2
6319,2019-09-21,07,33
6320,2019-09-21,08,8
6321,2019-09-21,09,15
6322,2019-09-21,10,16
6323,2019-09-21,11,13
6324,2019-09-21,12,44
6325,2019-09-21,13,10
6326,2019-09-21,14,27
6327,2019-09-21,15,28
6328,2019-09-21,16,16
6329,2019-09-21,17,19
6330,2019-09-21,18,56
6331,2019-09-21,19,60
6332,2019-09-21,20,60
6333,2019-09-21,21,9
6334,2019-09-21,22,5
6335,2019-09-21,23,26
6336,2019-09-22,00,12
6337,2019-09-22,01,27
6338,2019-09-22,02,2
6339,2019-09-22,03,3
6340,2019-09-22,04,0
6341,2019-09-22,05,28
6342,2019-09-22,06,0
6343,2019-09-22,07,18
6344,2019-09-22,08,12
6345,2019-09-22,09,31
6346,2019-09-22,10,13
6347,2019-09-22,11,6
6348,2019-09-22,12,12
6349,2019-09-22,13,26
6350,2019-09-22,14,12
6351,2019-09-22,15,9
6352,2019-09-22,16,60
6353,2019-09-22,17,60
6354,2019-09-22,18,19
6355,2019-09-22,19,17
6356,2019-09-22,20,3
6357,2019-09-22,21,2
6358,2019-09-22,22,13
6359,2019-09-22,23,26
6360,2019-09-23,00,50
6361,2019-09-23,01,29
6362,2019-09-23,02,2
6363,2019-09-23,03,0
6364,2019-09-23,04,4
6365,2019-09-23,05,8
6366,2019-09-23,06,5
6367,2019-09-23,07,1
6368,2019-09-23,08,13
6369,2019-09-23,09,5
6370,2019-09-23,10,5
6371,2019-09-23,11,19
6372,2019-09-23,12,5
6373,2019-09-23,13,53
6374,2019-09-23,14,2
6375,2019-09-23,15,11
6376,2019-09-23,16,16
6377,2019-09-23,17,44
6378,2019-09-23,18,14
6379,2019-09-23,19,44
6380,2019-09-23,20,9
6381,2019-09-23,21,12
6382,2019-09-23,22,19
6383,2019-09-23,23,41
6384,2019-09-24,00,11
6385,2019-09-24,01,27
6386,2019-09-24,02,2
6387,2019-09-24,03,2
6388,2019-09-24,04,0
6389,2019-09-24,05,4
6390,2019-09-24,06,43
6391,2019-09-24,07,23
6392,2019-09-24,08,43
6393,2019-09-24,09,22
6394,2019-09-24,10,31
6395,2019-09-24,11,54
6396,2019-09-24,12,3
6397,2019-09-24,13,2
6398,2019-09-24,14,15
6399,2019-09-24,15,8
6400,2019-09-24,16,26
6401,2019-09-24,17,23
6402,2019-09-24,18,11
6403,2019-09-24,19,42
6404,2019-09-24,20,26
6405,2019-09-24,21,7
6406,2019-09-24,22,6
6407,2019-09-24,23,2
6408,2019-09-25,00,11
6409,2019-09-25,01,0
6410,2019-09-25,02,3
6411,2019-09-25,03,0
6412,2019-09-25,04,2
6413,2019-09-25,05,0
6414,2019-09-25,06,4
6415,2019-09-25,07,3
6416,2019-09-25,08,3
6417,2019-09-25,09,0
6418,2019-09-25,10,10
6419,2019-09-25,11,7
6420,2019-09-25,12,2
6421,2019-09-25,13,1
6422,2019-09-25,14,9
6423,2019-09-25,15,8
6424,2019-09-25,16,6
6425,2019-09-25,17,41
6426,2019-09-25,18,7
6427,2019-09-25,19,7
6428,2019-09-25,20,20
6429,2019-09-25,21,9
6430,2019-09-25,22,5
6431,2019-09-25,23,20
6432,2019-09-26,00,60
6433,2019-09-26,01,60
6434,2019-09-26,02,0
